"","feature_id","observed_EAF","mean_resampled_EAF","lower","upper","core","time","depth","time_f","cluster_gene","tax1","superkingdom","phylum","class","order","family","genus","species","color"
"75","WaterYear_HA8_D1_16479401",0.0433728620582102,0.043554374472277,0.0113576111409432,0.0820871087054268,"June_0-10cm","June","0-10cm","June","WaterYear_HA4_D1_16268793_31","39595","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus","Microlunatus sp.","#2444FF"
"76","WaterYear_HA8_D1_19892069",0.121593699370903,0.122251562331194,0.0855555313383757,0.159924405718101,"June_0-10cm","June","0-10cm","June","WaterYear_AA4_D1_16542157_4","670292","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga aerilata","#B7B180"
"77","WaterYear_HA8_D1_732498",0.00294782595199495,0.00213287871323662,-0.0509281460981981,0.0609295294281376,"June_0-10cm","June","0-10cm","June","WaterYear_HA5_D1_8963340_4","556532","Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Rugosimonospora","Rugosimonospora africana","#ccccccc2"
"78","WaterYear_HA8_D1_8339093",0.0702896847289048,0.0702546737432917,0.0266506809837225,0.11187469184805,"June_0-10cm","June","0-10cm","June","WaterYear_HA8_D1_8339093_1","190147","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycolicibacterium","[Mycobacterium] manitobense","#2444FF"
"79","WaterYear_HA8_D3_6862587",0.0637196250844178,0.0638701641684356,0.0314504346242593,0.095607403631592,"June_0-10cm","June","0-10cm","June","WaterYear_AA3_D1_16073177_58","2978347","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Mycobacterium","Mycobacterium sp. CPCC 205710","#2444FF"
"80","WaterYear_HA9_D1_12857717",0.0611237363084282,0.0602739519949674,0.00519356999620958,0.120421769524898,"June_0-10cm","June","0-10cm","June","WaterYear_HA4_D1_26914718_2","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"81","WaterYear_HA9_D1_14100887",0.0410527277899945,0.0418875309665337,0.0115322122453393,0.0755175181907042,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_14100887_64","39595","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Propionibacteriaceae","Microlunatus","Microlunatus sp.","#2444FF"
"82","WaterYear_HA9_D1_14316183",0.00632718958934981,0.00669822623094421,-0.0207684474136199,0.0329486543059569,"June_0-10cm","June","0-10cm","June","WaterYear_HA3_D1_8907160_1","2026780","Bacteria","Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Unclassified Planctomycetota","Planctomycetota bacterium","#ccccccc2"
"83","WaterYear_HA9_D1_15028086",0.158738568638164,0.158443785759506,0.124753692186922,0.189312298771844,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_15028086_9","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"84","WaterYear_HA9_D1_1553193",0.0261663517162166,0.0272453151133911,-0.0175671438344294,0.0693704160891598,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_1553193_15","2026786","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Unclassified Rhodospirillales","Unclassified Rhodospirillales","Rhodospirillales bacterium","#ccccccc2"
"85","WaterYear_HA9_D1_1563862",0.00942826085724844,0.00991964210959723,-0.0373240473903749,0.0605006637856304,"June_0-10cm","June","0-10cm","June","WaterYear_AB9_D1_6100369_2","670292","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Microvirga","Microvirga aerilata","#ccccccc2"
"86","WaterYear_HA9_D1_17820960",-0.00305033429594552,-0.00256262983715568,-0.0227936918469644,0.0158392640814376,"June_0-10cm","June","0-10cm","June","WaterYear_HA4_D1_16419510_6","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"87","WaterYear_HA9_D1_17888820",0.0282071775518036,0.0282726798042857,0.00531142260827268,0.0511498551762506,"June_0-10cm","June","0-10cm","June","WaterYear_HA3_D1_6241590_33","2081523","Bacteria","Acidobacteriota","Terriglobia","Unclassified Terriglobia","Unclassified Terriglobia","Unclassified Terriglobia","Terriglobia bacterium","#5EFFA1"
"88","WaterYear_HA9_D1_19459917",0.0671714276826363,0.0680459692969088,0.013565527030329,0.118128587563402,"June_0-10cm","June","0-10cm","June","WaterYear_HA3_D1_9659616_12","2052183","Bacteria","Verrucomicrobiota","Spartobacteria","Unclassified Spartobacteria","Unclassified Spartobacteria","Unclassified Spartobacteria","Spartobacteria bacterium","#B4FF00"
"89","WaterYear_HA9_D1_21021858",0.0583605922777653,0.0591229939450338,0.034740827868157,0.0848782773638177,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_21021858_14","479435","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella flavida","#2444FF"
"90","WaterYear_HA9_D1_249234",0.0836353345026813,0.0839495879007695,0.0396139944512803,0.130392392668951,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_249234_21","1891241","Bacteria","Pseudomonadota","Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Unclassified Betaproteobacteria","Betaproteobacteria bacterium","#B7B180"
"91","WaterYear_HA9_D1_26461274",0.0941933954212594,0.0945577592966583,0.0205370902691827,0.159701051448192,"June_0-10cm","June","0-10cm","June","WaterYear_HA8_D1_20203015_3","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"92","WaterYear_HA9_D1_5034485",0.0119095780165754,0.012336529975728,-0.0213564469442307,0.0460259052793087,"June_0-10cm","June","0-10cm","June","WaterYear_HC5_D1_26956743_12","2052186","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Limisphaerales","Unclassified Limisphaerales","Unclassified Limisphaerales","Limisphaerales bacterium","#ccccccc2"
"93","WaterYear_HA9_D1_6880386",0.0838979877342329,0.0838195306585244,0.0512268873519687,0.118906356094943,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_6880386_5","2807512","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Humisphaera","Humisphaera borealis","#4DB6FF"
"94","WaterYear_HA9_D1_8113229",0.16053828615696,0.161289817137079,0.13167309942655,0.188488465993018,"June_0-10cm","June","0-10cm","June","WaterYear_HA8_D1_1835176_2","2994363","Bacteria","Actinomycetota","Actinomycetes","Frankiales","Frankiaceae","Pseudofrankia","Unclassified Pseudofrankia","#2444FF"
"95","WaterYear_HA9_D1_8493678",0.0622993232504674,0.0629545790553674,0.0391581665484156,0.0861822404928007,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D1_8493678_21","1909295","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Unclassified Solirubrobacterales","Unclassified Solirubrobacterales","Solirubrobacterales bacterium","#2444FF"
"96","WaterYear_HA9_D3_13704361",0.0516789614101481,0.0513216570378672,0.0168483809590243,0.0854774553643365,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D3_13704361_9","1834080","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Unclassified Mycobacteriaceae","Mycobacteriaceae bacterium 1482268.1","#2444FF"
"97","WaterYear_HA9_D3_27336077",-0.0195771128153043,-0.0191785057485111,-0.0595346877882542,0.0197417944171038,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D3_27336077_13","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"98","WaterYear_HA9_D3_28242135",0.0213915985854667,0.0217472452663514,-0.00141625003893975,0.0459290517326986,"June_0-10cm","June","0-10cm","June","WaterYear_HA4_D3_2896119_4","1803475","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinobacteria bacterium 13_1_20CM_3_68_9","#ccccccc2"
"99","WaterYear_HA9_D3_4731863",0.00545716825192422,0.005791851473044,-0.0228823604561977,0.0374185452772648,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D3_4731863_4","2732252","Bacteria","Actinomycetota","Thermoleophilia","Thermoleophilales","Thermoleophilaceae","Unclassified Thermoleophilaceae","Thermoleophilaceae bacterium","#ccccccc2"
"100","WaterYear_HA9_D3_8150223",-0.0242606137287874,-0.0236236102412835,-0.0676829999099192,0.0176132118862261,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D3_8150223_15","1883427","Bacteria","Actinomycetota","Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Unclassified Actinomycetes","Actinomycetes bacterium","#ccccccc2"
"101","WaterYear_HA9_D5_17854459",0.00478951675419336,0.00462417679186963,-0.0513335433113192,0.0624369444854234,"June_0-10cm","June","0-10cm","June","WaterYear_HA9_D5_17854459_4","1564160","Bacteria","Actinomycetota","Actinomycetes","Geodermatophilales","Geodermatophilaceae","Geodermatophilus","Geodermatophilus bullaregiensis","#ccccccc2"
"102","WaterYear_HB3_D1_11381669",0.0433428283109517,0.0437525055799018,-0.0103794391484989,0.0905248852254052,"June_0-10cm","June","0-10cm","June","WaterYear_HA5_D1_10481541_2","1565122","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides sp.","#ccccccc2"
"103","WaterYear_HB3_D1_11764791",0.054844078538559,0.0548908089065896,0.0381835413524134,0.0735950862010348,"June_0-10cm","June","0-10cm","June","WaterYear_AB7_D1_12727780_4","2021371","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Methylobacteriaceae","Unclassified Methylobacteriaceae","Methylobacteriaceae bacterium","#B7B180"
"104","WaterYear_HB3_D1_12268375",0.0145976244137217,0.0147697333264734,-0.0166943977502731,0.0431622803333178,"June_0-10cm","June","0-10cm","June","WaterYear_HB5_D1_19792319_5","2512215","Bacteria","Actinomycetota","Actinomycetes","Propionibacteriales","Kribbellaceae","Kribbella","Kribbella sp. VKM Ac-2527","#ccccccc2"
"105","WaterYear_HB3_D1_15546263",-0.0274512107502298,-0.0265945502843015,-0.0641546547022288,0.00761572520699322,"June_0-10cm","June","0-10cm","June","WaterYear_HA5_D1_22174806_6","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Unclassified Alphaproteobacteria","Alphaproteobacteria bacterium","#ccccccc2"
"106","WaterYear_HB3_D1_18968240",-0.0024575353443732,-0.00219094452430191,-0.0548222478290324,0.0474841046895209,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D1_18968240_3","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"107","WaterYear_HB3_D1_19023989",0.115466030504155,0.115745400162925,0.0937317903366325,0.137480163387978,"June_0-10cm","June","0-10cm","June","WaterYear_AA4_D1_8477968_19","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"108","WaterYear_HB3_D1_19853932",0.0714620305012579,0.0720314847905887,0.0389782500549358,0.10861720477981,"June_0-10cm","June","0-10cm","June","WaterYear_HA8_D1_30733549_6","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#E8861A"
"109","WaterYear_HB3_D1_27601936",0.184105632502002,0.184919427691884,0.158054441899969,0.215028783113798,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D1_27601936_1","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"110","WaterYear_HB3_D1_28506209",0.187066754839921,0.187570836062679,0.157561424367168,0.216435142040553,"June_0-10cm","June","0-10cm","June","WaterYear_HA3_D1_16797516_2","2026742","Bacteria","Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Unclassified Gemmatimonadota","Gemmatimonadota bacterium","#EA15D6"
"111","WaterYear_HB3_D1_3755111",-0.0449104089777583,-0.0442707865234609,-0.0881526052178158,-0.00690270280582794,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D1_3755111_11","2026735","Bacteria","Unclassified Bacteria","Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Unclassified Deltaproteobacteria","Deltaproteobacteria bacterium","#ccccccc2"
"112","WaterYear_HB3_D1_8351578",0.0517729313543006,0.0517541312727417,0.01634407966389,0.0850445985014796,"June_0-10cm","June","0-10cm","June","WaterYear_AA4_D1_10250734_8","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"113","WaterYear_HB3_D1_9878488",0.0598234427897319,0.0604433966552484,0.030994641214015,0.0870549821524095,"June_0-10cm","June","0-10cm","June","WaterYear_HC3_D3_7688214_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#2444FF"
"114","WaterYear_HB3_D3_12211257",0.287369213706911,0.287514774710621,0.267937714911363,0.308697950547362,"June_0-10cm","June","0-10cm","June","WaterYear_AA5_D1_14324930_4","2026763","Bacteria","Myxococcota","Myxococcia","Myxococcales","Unclassified Myxococcales","Unclassified Myxococcales","Myxococcales bacterium","#bf5149"
"115","WaterYear_HB3_D3_13260650",0.0289213687621597,0.0291988245268154,-0.00333588918862203,0.061781710537633,"June_0-10cm","June","0-10cm","June","WaterYear_HA8_D1_23883643_8","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"116","WaterYear_HB3_D3_19670801",0.0590703538898068,0.0596405064427472,0.0290958328918931,0.0893475360923147,"June_0-10cm","June","0-10cm","June","WaterYear_HA4_D3_454085_2","1978231","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteriota bacterium","#5EFFA1"
"117","WaterYear_HB3_D3_22684840",-0.0503694104734762,-0.0503064287120728,-0.0867855693315679,-0.0183901670008052,"June_0-10cm","June","0-10cm","June","WaterYear_HA5_D3_13959585_2","2053607","Bacteria","Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Unclassified Candidatus Rokubacteria","Candidatus Rokubacteria bacterium","#ccccccc2"
"118","WaterYear_HB3_D3_24333621",-0.018209742943017,-0.0176438775898419,-0.0691019687846718,0.0297879744091257,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D3_24333621_14","2026724","Bacteria","Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Unclassified Chloroflexota","Chloroflexota bacterium","#ccccccc2"
"119","WaterYear_HB3_D3_25101424",-0.0342280523616611,-0.0341400272653303,-0.0589579477800412,-0.0113519773893961,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D3_25101424_24","2952536","Bacteria","Actinomycetota","Actinomycetes","Streptosporangiales","Thermomonosporaceae","Actinoallomurus","Actinoallomurus sp. WRP9H-5","#ccccccc2"
"120","WaterYear_HB3_D3_267032",0.00989096263201189,0.0105761665529036,-0.0222843833351036,0.0444484851582517,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D3_267032_1","2900548","Bacteria","Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Unclassified Actinomycetota","Actinomycetota bacterium","#ccccccc2"
"121","WaterYear_HB3_D3_29626467",0.0811121278357043,0.0806136141396134,0.0389211773752999,0.118324783228677,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D3_29626467_21","1834080","Bacteria","Actinomycetota","Actinomycetes","Mycobacteriales","Mycobacteriaceae","Unclassified Mycobacteriaceae","Mycobacteriaceae bacterium 1482268.1","#2444FF"
"122","WaterYear_HB3_D3_6630785",0.0768525341010358,0.0772516852902701,0.0546125988060756,0.101254413152433,"June_0-10cm","June","0-10cm","June","WaterYear_HC8_D1_27731196_1","1797191","Bacteria","Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Unclassified Acidobacteriota","Acidobacteria bacterium RIFCSPLOWO2_12_FULL_66_21","#5EFFA1"
"123","WaterYear_HB3_D3_8191607",0.119038777437388,0.119706421281712,0.0696113308502637,0.169761388987882,"June_0-10cm","June","0-10cm","June","WaterYear_HB3_D3_8191607_4","2748620","Bacteria","Actinomycetota","Actinomycetes","Catenulisporales","Unclassified Catenulisporales","Unclassified Catenulisporales","Catenulisporales bacterium","#2444FF"
"124","WaterYear_HB3_D3_8243502",0.0152732806100335,0.0155010973677921,-0.0432713174294977,0.0826276346956602,"June_0-10cm","June","0-10cm","June","WaterYear_HA5_D3_23539417_6","373681","Bacteria","Actinomycetota","Actinomycetes","Micromonosporales","Micromonosporaceae","Planosporangium","Planosporangium flavigriseum","#ccccccc2"
"125","WaterYear_HB3_D3_9026289",-0.014125068958678,-0.0142007199235712,-0.0567748080827746,0.0276220639380719,"June_0-10cm","June","0-10cm","June","WaterYear_HA3_D3_10208303_9","1909295","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Unclassified Solirubrobacterales","Unclassified Solirubrobacterales","Solirubrobacterales bacterium","#ccccccc2"
